ID,Type,Label,Title,Text
Article_26,Article Paragraph,Article 26,Überwachung von Verpflichtungen und Maßnahmen,"(1)   Die Kommission ergreift die erforderlichen Maßnahmen, um die wirksame Umsetzung und Einhaltung der in den Artikeln 5, 6 und 7 genannten Verpflichtungen und der nach den Artikeln 8, 18, 24, 25 und 29 erlassenen Beschlüsse zu überwachen. Zu diesen Maßnahmen kann insbesondere gehören, dass dem Torwächter die Verpflichtung auferlegt wird, alle Dokumente aufzubewahren, die für die Bewertung der Umsetzung und Einhaltung dieser Verpflichtungen und Beschlüsse als relevant erachtet werden.<br><br>(2)   Die Maßnahmen nach Absatz 1 können die Benennung unabhängiger externer Sachverständiger und Prüfer sowie die Benennung von Bediensteten der zuständigen nationalen Behörden der Mitgliedstaaten umfassen, die die Kommission bei der Überwachung der Verpflichtungen und Maßnahmen unterstützen und ihr mit spezifischem Fachwissen oder Kenntnissen zur Seite stehen."
Article_27,Article Paragraph,Article 27,Informationen von Dritten,"(1)   Dritte – einschließlich gewerbliche Nutzer, Wettbewerber oder Endnutzer der in dem Benennungsbeschluss gemäß Artikel 3 Absatz 9 aufgeführten zentralen Plattformdienste sowie ihre Vertreter – können die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde des Mitgliedstaats oder direkt die Kommission über Praktiken oder Verhaltensweisen von Torwächtern informieren, die in den Anwendungsbereich dieser Verordnung fallen.<br><br>(2)   Die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde des Mitgliedstaats und die Kommission können nach freiem Ermessen über geeignete Maßnahmen entscheiden und sind in keiner Weise verpflichtet, Folgemaßnahmen zu den erhaltenen Informationen zu ergreifen.<br><br>(3)   Kommt die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde des Mitgliedstaats auf der Grundlage der nach Absatz 1 des vorliegenden Artikels erhaltenen Informationen zu dem Schluss, dass möglicherweise eine Nichteinhaltung dieser Verordnung vorliegt, so übermittelt sie diese Informationen der Kommission."
Article_28,Article Paragraph,Article 28,Compliance-Funktion,"(1)   Torwächter führen eine Compliance-Funktion ein, die unabhängig von den operativen Funktionen des Torwächters ist und aus einem oder mehreren Compliance-Beauftragten besteht, einschließlich des Leiters der Compliance-Funktion.<br><br>(2)   Der Torwächter stellt sicher, dass die in Absatz 1 genannte Compliance-Funktion über ausreichend Befugnisse, Status und Ressourcen sowie über Zugang zum Leitungsorgan des Torwächters verfügt, um die Einhaltung dieser Verordnung durch den Torwächter zu überwachen.<br><br>(3)   Das Leitungsorgan des Torwächters stellt sicher, dass die nach Absatz 1 benannten Compliance-Beauftragten über die zur Erfüllung der in Absatz 5 genannten Aufgaben erforderlichen beruflichen Qualifikationen, Kenntnisse, Erfahrungen und Fähigkeiten verfügen.<br><br>Das Leitungsorgan des Torwächters stellt ferner sicher, dass es sich beim Leiter der Compliance-Funktion um eine unabhängige Führungskraft handelt, die eigens für die Compliance-Funktion zuständig ist.<br><br>(4)   Der Leiter der Compliance-Funktion untersteht direkt dem Leitungsorgan des Torwächters und kann Bedenken äußern und dieses Organ warnen, falls die Gefahr einer Nichteinhaltung dieser Verordnung besteht, unbeschadet der Zuständigkeiten des Leitungsorgans in seinen Aufsichts- und Leitungsfunktionen.<br><br>Der Leiter der Compliance-Funktion darf nicht ohne vorherige Zustimmung des Leitungsorgans des Torwächters abgelöst werden.<br><br>(5)   Die vom Torwächter gemäß Absatz 1 ernannten Compliance-Beauftragten haben folgende Aufgaben:<br><br>a) Organisation, Überwachung und Beaufsichtigung der Maßnahmen und Tätigkeiten des Torwächters, mit denen die Einhaltung dieser Verordnung sichergestellt werden soll;<br><br>b) Information und Beratung des Managements und der Mitarbeiter des Torwächters über die einschlägigen Verpflichtungen aus dieser Verordnung;<br><br>c) gegebenenfalls Überwachung der Einhaltung der gemäß Artikel 25 für bindend erklärten Verpflichtungszusagen, unbeschadet der Möglichkeit der Kommission, gemäß Artikel 26 Absatz 2 unabhängige externe Sachverständige zu benennen;<br><br>d) Zusammenarbeit mit der Kommission für die Zwecke dieser Verordnung.<br><br>(6)   Die Torwächter teilen der Kommission den Namen und die Kontaktdaten des Leiters der Compliance-Funktion mit.<br><br>(7)   Das Leitungsorgan des Torwächters übernimmt die Festlegung, Beaufsichtigung und Haftung der bzw. für die Umsetzung der Unternehmensführungsregelungen des Torwächters, die für die Unabhängigkeit der Compliance-Funktion sorgen, einschließlich der Kompetenzaufteilung in der Organisation des Torwächters und der Vermeidung von Interessenkonflikten.<br><br>(8)   Das Leitungsorgan billigt und überprüft regelmäßig, mindestens jedoch einmal jährlich, die Strategien und Maßnahmen für das Angehen, das Management und die Überwachung der Einhaltung dieser Verordnung.<br><br>(9)   Das Leitungsorgan widmet dem Management und der Überwachung der Einhaltung dieser Verordnung ausreichend Zeit. Es beteiligt sich aktiv an den Entscheidungen im Zusammenhang mit dem Management und der Durchsetzung dieser Verordnung und sorgt dafür, dass angemessene Ressourcen dafür zugewiesen werden."
Article_29,Article Paragraph,Article 29,Nichteinhaltung,"(1)   Die Kommission erlässt einen Durchführungsrechtsakt, in dem ihre Feststellung der Nichteinhaltung dargelegt wird (im Folgenden „Nichteinhaltungsbeschluss“), wenn sie feststellt, dass ein Torwächter<br><br>a) eine der in den Artikeln 5, 6 oder 7 genannten Verpflichtungen nicht erfüllt,<br><br>b) den von der Kommission durch einen nach Artikel 8 Absatz 2 erlassenen Beschluss festgelegten Maßnahmen nicht nachkommt,<br><br>c) nach Artikel 18 Absatz 1 verhängten Abhilfemaßnahmen nicht nachkommt,<br><br>d) nach Artikel 24 angeordneten einstweiligen Maßnahmen nicht nachkommt, oder<br><br>e) Verpflichtungszusagen, die nach Artikel 25 für bindend erklärt wurden, nicht einhält.<br><br>Dieser Durchführungsrechtsakt wird gemäß dem in Artikel 50 Absatz 2 genannten Beratungsverfahren erlassen.<br><br>(2)   Die Kommission bemüht sich, ihren Nichteinhaltungsbeschluss innerhalb von zwölf Monaten nach Einleitung des Verfahrens gemäß Artikel 20 zu erlassen.<br><br>(3)   Vor Erlass des Nichteinhaltungsbeschlusses teilt die Kommission dem betreffenden Torwächter ihre vorläufige Beurteilung mit. In dieser vorläufigen Beurteilung erläutert die Kommission, welche Maßnahmen sie zu ergreifen beabsichtigt bzw. der Torwächter ergreifen sollte, um der vorläufigen Beurteilung wirksam Rechnung zu tragen.<br><br>(4)   Die Kommission kann Dritte konsultieren, wenn sie beabsichtigt, einen Nichteinhaltungsbeschluss zu erlassen.<br><br>(5)   In dem Nichteinhaltungsbeschluss fordert die Kommission den Torwächter auf, die Nichteinhaltung innerhalb einer angemessenen Frist abzustellen und zu erläutern, wie er diesem Beschluss nachzukommen gedenkt.<br><br>(6)   Der Torwächter übermittelt der Kommission eine Beschreibung der Maßnahmen, die er ergriffen hat, um die Einhaltung des Nichteinhaltungsbeschlusses sicherzustellen.<br><br>(7)   Entscheidet die Kommission, keinen Nichteinhaltungsbeschluss zu erlassen, so schließt sie das Verfahren im Wege eines Beschlusses ab."
Article_30,Article Paragraph,Article 30,Geldbußen,"(1)   In ihrem Nichteinhaltungsbeschluss kann die Kommission gegen den betreffenden Torwächter Geldbußen bis zu einem Höchstbetrag von 10 % seines im vorausgegangenen Geschäftsjahr weltweit erzielten Gesamtumsatzes verhängen, wenn sie feststellt, dass der Torwächter vorsätzlich oder fahrlässig<br><br>a) eine der in den Artikeln 5, 6 und 7 genannten Verpflichtungen nicht erfüllt,<br><br>b) den von der Kommission durch einen nach Artikel 8 Absatz 2 erlassenen Beschluss festgelegten Maßnahmen nicht nachkommt,<br><br>c) nach Artikel 18 Absatz 1 verhängten Abhilfemaßnahmen nicht nachkommt,<br><br>d) nach Artikel 24 angeordneten einstweiligen Maßnahmen nicht nachkommt, oder<br><br>e) Verpflichtungszusagen, die nach Artikel 25 für bindend erklärt wurden, nicht einhält.<br><br>(2)   Ungeachtet des Absatzes 1 dieses Artikels kann die Kommission im Nichteinhaltungsbeschluss gegen einen Torwächter Geldbußen in Höhe von bis zu 20 % seines im vorausgegangenen Geschäftsjahr weltweit erzielten Gesamtumsatzes verhängen, wenn sie feststellt, dass der Torwächter eine identische oder ähnliche Zuwiderhandlung gegen eine in Artikel 5, 6 oder 7 festgelegte Verpflichtung in Bezug auf denselben zentralen Plattformdienst begangen hat wie eine bereits im Wege eines in den vorangegangenen acht Jahren erlassenen Nichteinhaltungsbeschlusses festgestellte von ihm begangene Zuwiderhandlung.<br><br>(3)   Die Kommission kann einen Beschluss erlassen, mit dem gegen Unternehmen, einschließlich gegebenenfalls Torwächter, und Unternehmensvereinigungen Geldbußen bis zu einem Höchstbetrag von 1 % ihres im vorausgegangenen Geschäftsjahr weltweit erzielten Gesamtumsatzes verhängt werden, wenn sie vorsätzlich oder fahrlässig<br><br>a) die für die Beurteilung ihrer Benennung als Torwächter nach Artikel 3 erforderlichen Auskünfte nicht innerhalb der gesetzten Frist erteilen oder unrichtige, unvollständige oder irreführende Angaben machen,<br><br>b) der Verpflichtung zur Mitteilung an die Kommission gemäß Artikel 3 Absatz 3 nicht nachkommen,<br><br>c) die nach Artikel 14 erforderlichen Auskünfte nicht erteilen oder unrichtige, unvollständige oder irreführende Angaben machen,<br><br>d) die nach Artikel 15 erforderliche Beschreibung nicht übermitteln oder unrichtige, unvollständige oder irreführende Angaben machen,<br><br>e) als Antwort auf einen Antrag nach Artikel 21 Absatz 3 den verlangten Zugang zu Daten, Algorithmen und Informationen über Tests nicht erteilen,<br><br>f) die nach Artikel 21 Absatz 3 verlangten Angaben nicht innerhalb der gesetzten Frist erteilen oder unrichtige, unvollständige oder irreführende Angaben und Erläuterungen machen, die nach Artikel 21 verlangt wurden oder im Rahmen einer Befragung nach Artikel 22 gegeben wurden;<br><br>g) unrichtige, unvollständige oder irreführende Angaben eines Vertreters oder Beschäftigten des Unternehmens nicht innerhalb der von der Kommission gesetzten Frist berichtigen oder in Bezug auf Sachverhalte, die mit dem Gegenstand und dem Zweck einer Nachprüfung nach Artikel 23 im Zusammenhang stehen, keine vollständigen Auskünfte erteilen oder die Erteilung vollständiger Auskünfte verweigern,<br><br>h) eine Nachprüfung nach Artikel 23 nicht dulden,<br><br>i) die von der Kommission gemäß Artikel 26 verhängten Verpflichtungen nicht einhalten,<br><br>j) eine Compliance-Funktion gemäß Artikel 28 nicht einführen, oder<br><br>k) die Bedingungen für die Einsicht in die Akten der Kommission gemäß Artikel 34 Absatz 4 nicht erfüllen.<br><br>(4)   Bei der Festsetzung der Höhe einer Geldbuße berücksichtigt die Kommission die Schwere, die Dauer und eine etwaige Wiederholung der Zuwiderhandlung sowie bei nach Absatz 3 verhängten Geldbußen die im Verfahren verursachte Verzögerung.<br><br>(5)   Wird gegen eine Unternehmensvereinigung eine Geldbuße unter Berücksichtigung des weltweit erzielten Umsatzes ihrer Mitglieder verhängt und ist diese Unternehmensvereinigung selbst nicht zahlungsfähig, so ist sie verpflichtet, von ihren Mitgliedern Beiträge zur Deckung des Betrags dieser Geldbuße zu fordern.<br><br>Werden diese Beiträge innerhalb einer von der Kommission gesetzten Frist nicht geleistet, so kann die Kommission die Zahlung der Geldbuße unmittelbar von jedem Unternehmen verlangen, dessen Vertreter Mitglieder in den betreffenden Entscheidungsgremien dieser Unternehmensvereinigung waren.<br><br>Nachdem die Kommission die Zahlung nach Unterabsatz 2 verlangt hat, kann sie die Zahlung des Restbetrags von jedem Mitglied der Unternehmensvereinigung verlangen, soweit dies für die vollständige Zahlung der Geldbuße erforderlich ist.<br><br>Die Kommission darf jedoch Zahlungen nach Unterabsatz 2 oder 3 nicht von Unternehmen verlangen, die nachweisen, dass sie den Beschluss der Unternehmensvereinigung, mit dem gegen diese Verordnung verstoßen wurde, nicht umgesetzt haben und entweder von dessen Existenz keine Kenntnis hatten oder sich aktiv davon distanziert haben, noch ehe die Kommission das Verfahren nach Artikel 20 eingeleitet hat.<br><br>Die finanzielle Haftung eines Unternehmens für die Zahlung der Geldbuße darf 20 % seines im vorausgegangenen Geschäftsjahr weltweit erzielten Gesamtumsatzes nicht übersteigen."
Article_31,Article Paragraph,Article 31,Zwangsgelder,"(1)   Die Kommission kann einen Beschluss erlassen, mit dem gegen Unternehmen, einschließlich gegebenenfalls Torwächter, und Unternehmensvereinigungen tägliche Zwangsgelder bis zu einem Höchstbetrag von 5 % des im vorausgegangenen Geschäftsjahr weltweit erzielten durchschnittlichen Tagesumsatzes, berechnet ab dem im Beschluss genannten Tag, verhängt werden, um sie dazu zu zwingen,<br><br>a) den von der Kommission durch einen nach Artikel 8 Absatz 2 erlassenen Beschluss festgelegten Maßnahmen nachzukommen,<br><br>b) einem Beschluss nach Artikel 18 Absatz 1 nachzukommen,<br><br>c) in Beantwortung eines im Wege eines Beschlusses nach Artikel 21 ergangenen Auskunftsverlangens innerhalb der gesetzten Frist richtige und vollständige Auskünfte zu erteilen,<br><br>d) im den Zugang zu Daten, Algorithmen und Informationen über Tests als Antwort auf einen Antrag nach Artikel 21 Absatz 3 zu gewährleisten und diesbezügliche Erläuterungen zu geben, wie in einem Beschlusses nach Artikel 21 verlangt,<br><br>e) eine Nachprüfung zu dulden, die mit einem Beschluss nach Artikel 23 angeordnet wurde,<br><br>f) einem nach Artikel 24 erlassenen Beschluss zur Anordnung einstweiliger Maßnahmen nachzukommen,<br><br>g) per Beschluss nach Artikel 25 Absatz 1 für bindend erklärte Verpflichtungszusagen einzuhalten, oder<br><br>h) einem Beschluss nach Artikel 29 Absatz 1 nachzukommen.<br><br>(2)   Sind die Unternehmen oder Unternehmensvereinigungen der Verpflichtung nachgekommen, die mit dem Zwangsgeld durchgesetzt werden sollte, so kann die Kommission einen Durchführungsrechtsakt erlassen, mit dem die endgültige Höhe des Zwangsgelds auf einen niedrigeren Betrag festgesetzt wird als den, der sich aus dem ursprünglichen Beschluss ergeben würde. Dieser Durchführungsrechtsakt wird gemäß dem in Artikel 50 Absatz 2 genannten Beratungsverfahren erlassen."
Article_32,Article Paragraph,Article 32,Verjährungsfrist für die Verhängung von Sanktionen,"(1)   Für die der Kommission mit den Artikeln 30 und 31 übertragenen Befugnisse gilt eine Verjährungsfrist von fünf Jahren.<br><br>(2)   Die Frist läuft ab dem Tag, an dem die Zuwiderhandlung begangen worden ist. Im Fall andauernder oder wiederholter Zuwiderhandlungen läuft die Frist jedoch erst ab dem Tag, an dem die Zuwiderhandlung beendet wird.<br><br>(3)   Jede Handlung der Kommission zum Zwecke einer Marktuntersuchung oder Verfolgung einer Zuwiderhandlung unterbricht die Verjährungsfrist für die Verhängung von Geldbußen oder Zwangsgeldern. Die Unterbrechung tritt mit dem Tag ein, an dem die Handlung mindestens einem an der Zuwiderhandlung beteiligten Unternehmen oder einer beteiligten Unternehmensvereinigung bekannt gegeben wird. Die Verjährung wird unter anderem unterbrochen durch<br><br>a) Auskunftsverlangen der Kommission,<br><br>b) schriftliche Nachprüfungsaufträge, die die Kommission ihren Bediensteten erteilt hat,<br><br>c) die Einleitung eines Verfahrens nach Artikel 20 durch die Kommission.<br><br>(4)   Nach jeder Unterbrechung beginnt die Frist von Neuem. Die Verjährung tritt jedoch spätestens mit dem Tag ein, an dem die doppelte Verjährungsfrist verstrichen ist, ohne dass die Kommission eine Geldbuße oder ein Zwangsgeld verhängt hat. Diese Frist verlängert sich um den Zeitraum, in dem die Verjährung nach Absatz 5 ruht.<br><br>(5)   Die Verjährungsfrist für die Verhängung von Geldbußen oder Zwangsgeldern ruht, solange zu dem Beschluss der Kommission ein Verfahren vor dem Gerichtshof anhängig ist."
Article_33,Article Paragraph,Article 33,Verjährungsfrist für die Durchsetzung von Sanktionen,"(1)   Für die Befugnis der Kommission zur Durchsetzung von nach Artikel 30 oder Artikel 31 erlassenen Beschlüssen gilt eine Verjährungsfrist von fünf Jahren.<br><br>(2)   Die Frist läuft ab dem Tag, an dem der Beschluss rechtskräftig wird.<br><br>(3)   Die Verjährungsfrist für die Durchsetzung von Sanktionen wird unterbrochen durch<br><br>a) die Bekanntgabe eines Beschlusses, durch den der ursprüngliche Betrag der Geldbuße oder des Zwangsgelds geändert oder ein Antrag auf eine solche Änderung abgelehnt wird, oder<br><br>b) jede auf zwangsweise Beitreibung der Geldbuße oder des Zwangsgelds gerichtete Maßnahme der Kommission oder eines Mitgliedstaats, der auf Ersuchen der Kommission handelt.<br><br>(4)   Nach jeder Unterbrechung beginnt die Frist von Neuem.<br><br>(5)   Die Verjährungsfrist für die Durchsetzung von Sanktionen ruht, solange<br><br>a) eine Zahlungsfrist bewilligt ist oder<br><br>b) die Zwangsvollstreckung durch eine Entscheidung des Gerichtshofs oder eine Entscheidung eines nationalen Gerichts ausgesetzt ist."
Article_34,Article Paragraph,Article 34,Anspruch auf rechtliches Gehör und Recht auf Akteneinsicht,"(1)   Vor Erlass eines Beschlusses nach Artikel 8, Artikel 9 Absatz 1, Artikel 10 Absatz 1, den Artikeln 17, 18, 24, 25, 29, 30 oder Artikel 31 Absatz 2 gibt die Kommission dem Torwächter oder dem betreffenden Unternehmen bzw. der betreffenden Unternehmensvereinigung Gelegenheit, sich zu Folgendem zu äußern:<br><br>a) der vorläufigen Beurteilung der Kommission, einschließlich der Beschwerdepunkte, und<br><br>b) den Maßnahmen, die die Kommission in Anbetracht der vorläufigen Beurteilung nach Buchstabe a dieses Absatzes zu treffen beabsichtigt.<br><br>(2)   Der Torwächter, das Unternehmen oder die Unternehmensvereinigung kann der Kommission seine bzw. ihre Stellungnahme zu der vorläufigen Beurteilung der Kommission innerhalb einer von der Kommission in ihrer vorläufigen Beurteilung festgesetzten Frist, die mindestens 14 Tage betragen muss, übermitteln.<br><br>(3)   Die Kommission stützt ihre Beschlüsse nur auf vorläufige Beurteilungen, einschließlich der Beschwerdepunkte, zu denen sich der Torwächter, das Unternehmen bzw. die Unternehmensvereinigung äußern konnte.<br><br>(4)   Die Verteidigungsrechte des Torwächters, des Unternehmens oder der Unternehmensvereinigung müssen während des Verfahrens in vollem Umfang gewahrt werden. Der Torwächter, das Unternehmen oder die Unternehmensvereinigung hat vorbehaltlich des berechtigten Interesses von Unternehmen an der Wahrung ihrer Geschäftsgeheimnisse das Recht auf Einsicht in die Akte der Kommission im Rahmen der Offenlegungsbedingungen. Im Falle von Meinungsverschiedenheiten zwischen den Parteien kann die Kommission Beschlüsse erlassen, in denen diese Offenlegungsbedingungen festgelegt werden. Von der Einsicht in die Akte der Kommission ausgenommen sind vertrauliche Informationen sowie interne Schriftstücke der Kommission und der zuständigen Behörden der Mitgliedstaaten. Insbesondere die Korrespondenz zwischen der Kommission und den zuständigen Behörden der Mitgliedstaaten ist von der Akteneinsicht ausgenommen. Dieser Absatz steht der Offenlegung und Nutzung der für den Nachweis einer Zuwiderhandlung notwendigen Informationen durch die Kommission in keiner Weise entgegen."
Article_35,Article Paragraph,Article 35,Jährliche Berichterstattung,"(1)   Die Kommission übermittelt dem Europäischen Parlament und dem Rat einen jährlichen Bericht über die Umsetzung dieser Verordnung und die Fortschritte bei der Erreichung ihrer Ziele.<br><br>(2)   Der in Absatz 1 genannte Bericht enthält Folgendes:<br><br>a) eine Zusammenfassung der Tätigkeiten der Kommission, einschließlich etwaiger angenommener Maßnahmen oder Beschlüsse und laufender Marktuntersuchungen im Zusammenhang mit dieser Verordnung;<br><br>b) die Ergebnisse aus der Überwachung der Umsetzung der Verpflichtungen nach dieser Verordnung durch die Torwächter;<br><br>c) eine Bewertung der in Artikel 15 genannten geprüften Beschreibung;<br><br>d) eine Übersicht über die Zusammenarbeit zwischen der Kommission und den nationalen Behörden im Zusammenhang mit dieser Verordnung;<br><br>e) eine Übersicht über die Tätigkeiten und Aufgaben der hochrangigen Gruppe digitaler Regulierungsbehörden, einschließlich der Art und Weise, wie ihre Empfehlungen bezüglich der Durchsetzung dieser Verordnung umzusetzen sind.<br><br>(3)   Die Kommission veröffentlicht den Bericht auf ihrer Internetseite."
Article_36,Article Paragraph,Article 36,Berufsgeheimnis,"(1)   Die nach dieser Verordnung erhobenen Informationen werden für die Zwecke dieser Verordnung verwendet.<br><br>(2)   Die gemäß Artikel 14 erhobenen Informationen werden für die Zwecke dieser Verordnung, der Verordnung (EG) Nr. 139/2004 und der nationalen Fusionskontrollvorschriften verwendet.<br><br>(3)   Die gemäß Artikel 15 erhobenen Informationen werden für die Zwecke dieser Verordnung und der Verordnung (EU) 2016/679 verwendet.<br><br>(4)   Unbeschadet des Austauschs und der Verwendung der Informationen, die für die in den Artikeln 38, 39, 41 und 43 genannten Zwecke bereitgestellt werden, dürfen die Kommission, die zuständigen Behörden der Mitgliedstaaten und ihre Beamten, Bediensteten und andere unter ihrer Aufsicht tätige Personen sowie sonstige beteiligte natürliche oder juristische Personen einschließlich der nach Artikel 26 Absatz 2 benannten Prüfer und Sachverständigen keine Informationen preisgeben, die sie im Rahmen der Anwendung dieser Verordnung erlangt oder ausgetauscht haben und die ihrem Wesen nach unter das Berufsgeheimnis fallen."
Article_37,Article Paragraph,Article 37,Zusammenarbeit mit nationalen Behörden,"(1)   Die Kommission und die Mitgliedstaaten arbeiten eng zusammen und koordinieren ihre Durchsetzungsmaßnahmen, um eine kohärente, wirksame und komplementäre Durchsetzung von Rechtsinstrumenten, die auf Torwächter im Sinne dieser Verordnung angewendet werden, zu gewährleisten.<br><br>(2)   Die Kommission kann soweit erforderlich nationale Behörden zu allen Angelegenheiten im Zusammenhang mit der Anwendung dieser Verordnung konsultieren."
Article_38,Article Paragraph,Article 38,Zusammenarbeit und Koordinierung mit für die Durchsetzung von Wettbewerbsvorschriften zuständigen nationalen Behörden,"(1)   Die Kommission und die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständigen nationalen Behörden der Mitgliedstaaten arbeiten zusammen und unterrichten einander über das Europäische Wettbewerbsnetz (ECN) über ihre jeweiligen Durchsetzungsmaßnahmen. Sie sind befugt, einander alle Informationen über tatsächliche oder rechtliche Umstände, einschließlich vertraulicher Informationen, mitzuteilen. Ist die zuständige Behörde nicht Mitglied des ECN, so trifft die Kommission die erforderlichen Vorkehrungen für die Zusammenarbeit und den Informationsaustausch in Fällen im Zusammenhang mit der Durchsetzung dieser Verordnung und der Durchsetzung der in Artikel 1 Absatz 6 genannten Fälle durch diese Behörden. Die Kommission kann diese Vorkehrungen in einem Durchführungsrechtsakt gemäß Artikel 46 Absatz 1 Buchstabe l festlegen.<br><br>(2)   Beabsichtigt eine für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde eines Mitgliedstaats eine Untersuchung von Torwächtern auf der Grundlage der in Artikel 1 Absatz 6 genannten nationalen Rechtsvorschriften einzuleiten, so unterrichtet sie die Kommission vor oder unmittelbar nach dem Beginn einer solchen Maßnahme schriftlich über die erste förmliche Untersuchungsmaßnahme. Diese Informationen können auch den für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständigen nationalen Behörden der anderen Mitgliedstaaten zur Verfügung gestellt werden.<br><br>(3)   Beabsichtigt eine für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde eines Mitgliedstaats, Torwächtern Verpflichtungen aufzuerlegen, die sich auf die in Artikel 1 Absatz 6 genannten nationalen Rechtsvorschriften stützen, so teilt sie der Kommission den Entwurf der Maßnahme spätestens 30 Tage vor deren Erlass unter Angabe der Gründe für die Maßnahme mit. Im Falle einstweiliger Maßnahmen teilt die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde eines Mitgliedstaats der Kommission einen Entwurf der beabsichtigten Maßnahmen so bald wie möglich und spätestens unmittelbar nach dem Erlass dieser Maßnahmen mit. Diese Informationen können auch den für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständigen nationalen Behörden der anderen Mitgliedstaaten zur Verfügung gestellt werden.<br><br>(4)   Die in den Absätzen 2 und 3 vorgesehenen Informationsmechanismen gelten nicht für beabsichtigte Beschlüsse gemäß den nationalen Fusionskontrollvorschriften.<br><br>(5)   Die gemäß den Absätzen 1 bis 3 dieses Artikels ausgetauschten Informationen dürfen ausschließlich für die Zwecke der Koordinierung der Durchsetzung dieser Verordnung und der in Artikel 1 Absatz 6 genannten Vorschriften ausgetauscht und verwendet werden.<br><br>(6)   Die Kommission kann die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständigen nationalen Behörden der Mitgliedstaaten ersuchen, ihre Marktuntersuchungen gemäß dieser Verordnung zu unterstützen.<br><br>(7)   Eine für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde eines Mitgliedstaats kann bei einer möglichen Nichteinhaltung der Artikel 5, 6 und 7 dieser Verordnung von Amts wegen eine Untersuchung in ihrem Hoheitsgebiet durchführen, wenn sie nach nationalem Recht hierfür zuständig ist und entsprechende Untersuchungsbefugnisse besitzt. Bevor sie eine erste förmliche Untersuchungsmaßnahme ergreift, unterrichtet sie die Kommission schriftlich.<br><br>Die Einleitung eines Verfahrens durch die Kommission nach Artikel 20 entbindet die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständigen nationalen Behörden der Mitgliedstaaten von der Möglichkeit, eine solche Untersuchung durchzuführen, oder beendet eine solche Untersuchung, wenn sie bereits läuft. Diese Behörden erstatten der Kommission Bericht über die Ergebnisse dieser Untersuchung, um die Kommission in ihrer Rolle als alleinige Durchsetzungsbehörde dieser Verordnung zu unterstützen."
Article_39,Article Paragraph,Article 39,Zusammenarbeit mit nationalen Gerichten,"(1)   Im Rahmen von Verfahren zur Anwendung dieser Verordnung können die nationalen Gerichte die Kommission um die Übermittlung von Informationen, die sich in ihrem Besitz befinden, oder um Stellungnahmen zu Fragen im Zusammenhang mit der Anwendung dieser Verordnung bitten.<br><br>(2)   Die Mitgliedstaaten übermitteln der Kommission eine Kopie jedes schriftlichen Urteils eines nationalen Gerichtes betreffend die Anwendung dieser Verordnung. Die betreffende Kopie wird unverzüglich übermittelt, nachdem das vollständige schriftliche Urteil den Parteien zugestellt wurde.<br><br>(3)   Wenn die kohärente Anwendung dieser Verordnung dies erfordert, kann die Kommission von Amts wegen den nationalen Gerichten eine schriftliche Stellungnahme übermitteln. Sie kann mit Erlaubnis des betreffenden Gerichts auch mündlich Stellung nehmen.<br><br>(4)   Die Kommission kann ausschließlich für die Ausarbeitung ihrer Stellungnahmen das betreffende nationale Gericht ersuchen, ihr alle zur Beurteilung des Falls notwendigen Schriftstücke zu übermitteln oder für deren Übermittlung zu sorgen.<br><br>(5)   Die nationalen Gerichte erlassen keine Entscheidungen, die einem von der Kommission nach dieser Verordnung erlassenen Beschluss zuwiderlaufen. Sie vermeiden es auch, Entscheidungen zu erlassen, die einer Entscheidung zuwiderlaufen, die die Kommission in einem von ihr nach dieser Verordnung eingeleiteten Verfahren zu erlassen beabsichtigt. Zu diesem Zweck kann das nationale Gericht prüfen, ob es notwendig ist, das vor ihm anhängige Verfahren auszusetzen. Dies berührt nicht die Möglichkeit nationaler Gerichte, gemäß Artikel 267 AEUV um eine Vorabentscheidung zu ersuchen."
